sequence_id,timestep,heart_rate_bpm,hrv_ms,blood_oxygen_pct,accel_g,resp_rate_bpm,skin_temp_c,gsr_microsiemens,noise_db,steps_per_min,sleep_debt_hours,activity_level,noise_environment,skin_temp_profile,gsr_state,label
171,25,57.62,41.23,97.43,0.357,9.39,36.62,4.61,38.43,0,0.55,sedentary,quiet,normal,alert,rested
171,26,56.42,42.82,97.86,0.134,9.58,36.67,4.56,42.75,9,0.55,sedentary,busy,normal,alert,rested
171,27,57.66,36.53,97.41,0.218,11.27,36.72,5.05,37.72,0,0.55,sedentary,quiet,normal,alert,rested
171,28,61.13,44.83,97.18,0.238,10.08,36.55,4.92,32.83,2,0.55,sedentary,quiet,normal,alert,rested
171,29,56.41,41.56,97.43,0.094,10.16,36.67,4.83,37.73,12,0.55,sedentary,quiet,normal,alert,rested
171,30,60.21,50.19,97.07,0.317,10.09,36.7,4.84,40.67,2,0.55,sedentary,busy,normal,alert,rested
171,31,63.09,44.0,97.78,0.271,11.44,36.61,4.87,38.16,0,0.55,sedentary,quiet,normal,alert,rested
171,32,58.2,44.02,97.7,0.207,10.42,36.69,5.0,38.63,4,0.55,sedentary,quiet,normal,alert,rested
171,33,61.29,41.5,97.49,0.079,11.21,36.69,4.46,37.11,19,0.55,sedentary,quiet,normal,calm,rested
171,34,64.33,47.8,96.87,0.182,12.47,36.61,4.66,39.48,13,0.55,sedentary,quiet,normal,alert,rested
171,35,61.94,50.4,97.28,0.25,11.52,36.75,4.37,38.74,8,0.55,sedentary,quiet,normal,calm,rested
171,36,67.05,53.63,97.7,0.341,11.77,36.65,4.33,40.36,15,0.55,sedentary,busy,normal,calm,rested
171,37,62.19,53.07,97.85,0.285,10.94,36.59,4.17,41.61,21,0.55,moderate,busy,normal,calm,rested
171,38,66.54,46.72,98.27,0.201,11.43,36.63,4.61,40.1,19,0.55,sedentary,busy,normal,alert,rested
171,39,66.33,50.26,97.64,0.32,11.14,36.57,4.35,32.84,19,0.55,sedentary,quiet,normal,calm,rested
171,40,72.27,51.75,97.22,0.378,12.26,36.6,5.03,37.11,24,0.55,moderate,quiet,normal,alert,rested
171,41,66.35,50.33,96.69,0.236,12.25,36.63,4.38,36.68,23,0.55,moderate,quiet,normal,calm,rested
171,42,66.23,52.86,96.23,0.167,10.79,36.6,5.24,36.32,19,0.55,sedentary,quiet,normal,alert,rested
171,43,67.13,52.81,98.42,0.258,12.81,36.66,4.67,44.11,27,0.55,moderate,busy,normal,alert,rested
171,44,66.44,53.8,96.84,0.243,12.03,36.59,4.6,41.37,22,0.55,moderate,busy,normal,alert,rested
171,45,67.85,52.48,97.93,0.215,12.09,36.58,5.05,41.5,27,0.55,moderate,busy,normal,alert,rested
171,46,68.69,61.14,97.12,0.328,11.85,36.54,4.79,33.37,12,0.55,sedentary,quiet,normal,alert,rested
171,47,66.2,53.86,97.57,0.225,11.97,36.6,4.8,39.27,18,0.55,sedentary,quiet,normal,alert,rested
172,0,65.29,62.1,97.37,0.195,11.63,36.47,5.26,40.45,22,1.24,moderate,busy,normal,alert,rested
172,1,65.96,48.03,97.43,0.294,11.84,36.5,4.73,45.91,26,1.24,moderate,busy,normal,alert,rested
172,2,59.64,51.09,98.06,0.199,11.28,36.55,5.03,38.59,14,1.24,sedentary,quiet,normal,alert,rested
172,3,67.93,51.33,97.61,0.334,11.87,36.47,4.68,40.24,17,1.24,sedentary,busy,normal,alert,rested
172,4,64.22,48.06,98.35,0.27,11.59,36.47,3.96,36.17,3,1.24,sedentary,quiet,normal,calm,rested
172,5,60.7,50.71,97.7,0.234,11.45,36.54,3.86,39.47,2,1.24,sedentary,quiet,normal,calm,rested
172,6,65.46,47.86,99.0,0.126,11.24,36.45,4.33,37.67,21,1.24,moderate,quiet,normal,calm,rested
172,7,61.89,42.39,98.59,0.218,10.87,36.44,3.91,33.63,0,1.24,sedentary,quiet,normal,calm,rested
172,8,61.87,50.36,96.87,0.192,10.73,36.51,3.93,38.15,4,1.24,sedentary,quiet,normal,calm,rested
172,9,60.55,43.12,97.19,0.16,10.61,36.4,4.71,38.07,0,1.24,sedentary,quiet,normal,alert,rested
172,10,58.16,40.96,97.21,0.264,10.87,36.53,4.26,33.64,2,1.24,sedentary,quiet,normal,calm,rested
172,11,58.61,46.09,97.46,0.118,9.7,36.43,4.9,40.58,8,1.24,sedentary,busy,normal,alert,rested
172,12,56.18,39.07,97.31,0.292,11.49,36.41,4.41,39.95,3,1.24,sedentary,quiet,normal,calm,rested
172,13,55.48,38.55,97.38,0.246,10.46,36.47,4.92,46.19,13,1.24,sedentary,busy,normal,alert,rested
172,14,57.59,42.29,97.52,0.221,9.76,36.43,4.35,39.18,1,1.24,sedentary,quiet,normal,calm,rested
172,15,56.04,41.07,97.69,0.339,9.96,36.51,5.0,45.31,0,1.24,sedentary,busy,normal,alert,rested
172,16,61.15,43.3,97.38,0.341,11.66,36.52,4.84,34.03,0,1.24,sedentary,quiet,normal,alert,rested
172,17,55.68,39.09,96.67,0.364,10.16,36.6,5.45,40.74,0,1.24,sedentary,busy,normal,alert,rested
172,18,55.2,37.0,96.96,0.242,10.39,36.61,4.74,38.33,0,1.24,sedentary,quiet,normal,alert,rested
172,19,55.11,44.46,98.15,0.316,10.05,36.55,4.77,39.59,0,1.24,sedentary,quiet,normal,alert,rested
172,20,56.03,37.32,96.67,0.316,9.54,36.56,4.61,37.0,0,1.24,sedentary,quiet,normal,alert,rested
172,21,55.56,45.19,97.72,0.363,9.6,36.61,4.88,39.24,0,1.24,sedentary,quiet,normal,alert,rested
172,22,62.94,38.5,97.3,0.293,10.2,36.63,4.88,36.44,0,1.24,sedentary,quiet,normal,alert,rested
172,23,56.99,40.93,97.47,0.126,9.81,36.55,4.49,39.31,0,1.24,sedentary,quiet,normal,calm,rested
172,24,57.49,41.06,97.83,0.251,10.92,36.66,5.1,42.98,0,1.24,sedentary,busy,normal,alert,rested
172,25,55.05,40.78,97.4,0.219,10.41,36.58,4.65,34.13,0,1.24,sedentary,quiet,normal,alert,rested
172,26,60.65,44.05,97.74,0.307,11.28,36.49,4.96,41.3,12,1.24,sedentary,busy,normal,alert,rested
172,27,62.49,43.56,97.42,0.16,12.53,36.59,4.38,41.38,7,1.24,sedentary,busy,normal,calm,rested
172,28,60.65,42.56,98.52,0.172,11.31,36.67,4.13,41.77,3,1.24,sedentary,busy,normal,calm,rested
172,29,62.68,44.01,98.34,0.347,11.45,36.51,4.12,31.09,3,1.24,sedentary,quiet,normal,calm,rested
172,30,59.71,46.48,98.38,0.269,11.1,36.66,4.45,36.53,4,1.24,sedentary,quiet,normal,calm,rested
172,31,59.23,43.7,98.12,0.216,11.0,36.62,4.71,34.9,0,1.24,sedentary,quiet,normal,alert,rested
172,32,62.43,52.88,97.31,0.119,10.29,36.66,4.23,34.5,20,1.24,sedentary,quiet,normal,calm,rested
172,33,61.07,50.91,97.51,0.212,11.66,36.69,4.63,42.39,12,1.24,sedentary,busy,normal,alert,rested
172,34,70.5,45.64,98.27,0.339,12.02,36.55,4.15,39.69,9,1.24,sedentary,quiet,normal,calm,rested
172,35,61.45,50.82,97.07,0.075,11.91,36.62,4.31,43.28,19,1.24,sedentary,busy,normal,calm,rested
172,36,67.25,53.08,97.69,0.427,10.59,36.6,4.69,42.14,14,1.24,sedentary,busy,normal,alert,rested
172,37,69.62,49.17,97.43,0.283,12.0,36.61,4.98,39.69,19,1.24,sedentary,quiet,normal,alert,rested
172,38,65.75,55.98,97.82,0.413,12.04,36.5,5.16,31.2,15,1.24,sedentary,quiet,normal,alert,rested
172,39,70.68,53.5,97.15,0.385,12.01,36.45,4.59,41.99,23,1.24,moderate,busy,normal,alert,rested
172,40,68.25,51.18,97.58,0.326,12.63,36.63,4.52,36.18,21,1.24,moderate,quiet,normal,alert,rested
172,41,67.86,51.01,97.16,0.424,12.28,36.58,5.26,37.39,20,1.24,sedentary,quiet,normal,alert,rested
172,42,67.92,52.86,97.43,0.214,12.49,36.56,5.02,42.39,16,1.24,sedentary,busy,normal,alert,rested
172,43,67.01,56.63,97.31,0.246,11.88,36.6,5.26,42.26,24,1.24,moderate,busy,normal,alert,rested
172,44,67.91,57.33,97.02,0.395,11.24,36.49,4.79,37.2,23,1.24,moderate,quiet,normal,alert,rested
172,45,68.55,54.87,96.81,0.244,11.01,36.52,4.51,39.47,17,1.24,sedentary,quiet,normal,alert,rested
172,46,67.51,54.06,96.76,0.267,12.52,36.55,4.83,40.28,16,1.24,sedentary,busy,normal,alert,rested
172,47,70.38,53.14,97.21,0.214,11.79,36.44,4.04,39.8,9,1.24,sedentary,quiet,normal,calm,rested
173,0,67.18,54.62,97.17,0.277,11.49,36.64,4.91,40.01,28,0.99,moderate,busy,normal,alert,rested
173,1,65.5,53.8,97.3,0.239,12.07,36.52,4.76,34.98,34,0.99,moderate,quiet,normal,alert,rested
173,2,68.62,58.8,97.89,0.236,12.01,36.55,4.67,39.78,21,0.99,moderate,quiet,normal,alert,rested
173,3,64.53,49.42,97.25,0.342,12.26,36.44,5.14,40.04,27,0.99,moderate,busy,normal,alert,rested
173,4,65.96,56.35,97.67,0.209,11.15,36.5,4.34,41.26,14,0.99,sedentary,busy,normal,calm,rested
173,5,65.34,50.0,97.61,0.195,11.05,36.43,4.46,41.73,21,0.99,moderate,busy,normal,calm,rested
173,6,71.2,49.77,97.79,0.243,11.6,36.52,4.44,38.46,21,0.99,moderate,quiet,normal,calm,rested
173,7,60.18,51.7,97.71,0.102,11.14,36.51,4.44,39.05,2,0.99,sedentary,quiet,normal,calm,rested
173,8,65.2,50.78,98.76,0.131,11.29,36.5,4.88,36.43,19,0.99,sedentary,quiet,normal,alert,rested
173,9,63.71,47.72,97.11,0.184,12.24,36.5,4.18,33.1,15,0.99,sedentary,quiet,normal,calm,rested
173,10,58.78,48.38,98.17,0.164,10.54,36.48,4.25,37.84,13,0.99,sedentary,quiet,normal,calm,rested
173,11,61.02,44.56,97.87,0.19,11.02,36.45,4.13,42.24,10,0.99,sedentary,busy,normal,calm,rested
173,12,61.64,44.21,98.25,0.176,10.54,36.43,4.28,41.85,5,0.99,sedentary,busy,normal,calm,rested
173,13,55.92,46.06,97.66,0.097,11.55,36.51,4.55,37.12,6,0.99,sedentary,quiet,normal,alert,rested
173,14,61.83,39.93,97.97,0.205,11.65,36.56,4.61,32.86,0,0.99,sedentary,quiet,normal,alert,rested
173,15,59.53,42.9,97.65,0.308,11.18,36.5,4.22,41.13,1,0.99,sedentary,busy,normal,calm,rested
173,16,58.34,40.32,97.73,0.171,9.57,36.48,4.79,36.55,0,0.99,sedentary,quiet,normal,alert,rested
173,17,57.94,43.74,96.87,0.376,8.97,36.45,4.75,37.77,9,0.99,sedentary,quiet,normal,alert,rested
173,18,57.46,37.85,96.95,0.115,11.23,36.47,5.03,39.51,0,0.99,sedentary,quiet,normal,alert,rested
173,19,54.87,35.73,97.56,-0.01,10.36,36.54,4.71,37.47,0,0.99,sedentary,quiet,normal,alert,rested
173,20,56.22,40.71,97.38,0.262,10.1,36.51,5.1,42.08,0,0.99,sedentary,busy,normal,alert,rested
173,21,56.94,38.07,97.66,0.384,9.47,36.48,4.94,45.32,0,0.99,sedentary,busy,normal,alert,rested
173,22,58.59,38.48,97.64,0.304,9.98,36.48,5.66,39.91,3,0.99,sedentary,quiet,normal,alert,rested
173,23,55.04,38.68,96.83,0.385,10.07,36.55,4.8,38.43,2,0.99,sedentary,quiet,normal,alert,rested
173,24,57.84,38.39,97.55,0.376,10.73,36.6,3.93,38.26,3,0.99,sedentary,quiet,normal,calm,rested
173,25,56.34,38.56,97.51,0.277,10.53,36.67,5.29,40.75,5,0.99,sedentary,busy,normal,alert,rested
173,26,59.33,38.37,96.56,0.181,10.32,36.64,5.19,35.63,1,0.99,sedentary,quiet,normal,alert,rested
173,27,57.11,36.4,97.07,0.257,11.31,36.6,5.04,35.29,5,0.99,sedentary,quiet,normal,alert,rested
173,28,56.02,39.66,97.47,0.362,11.55,36.64,4.89,39.98,6,0.99,sedentary,quiet,normal,alert,rested
173,29,58.44,44.97,97.7,0.253,10.48,36.7,4.86,40.47,0,0.99,sedentary,busy,normal,alert,rested
173,30,55.2,40.9,97.87,0.222,11.07,36.61,4.84,36.88,15,0.99,sedentary,quiet,normal,alert,rested
173,31,60.0,38.14,97.41,0.201,11.13,36.62,4.2,42.29,0,0.99,sedentary,busy,normal,calm,rested
173,32,58.62,43.82,97.63,0.218,11.29,36.64,4.23,38.65,1,0.99,sedentary,quiet,normal,calm,rested
173,33,60.58,45.27,97.53,0.169,11.34,36.59,4.1,42.9,8,0.99,sedentary,busy,normal,calm,rested
173,34,61.21,44.92,97.9,-0.001,11.32,36.61,4.12,38.69,18,0.99,sedentary,quiet,normal,calm,rested
173,35,58.45,49.03,97.56,0.265,11.9,36.62,4.35,39.91,10,0.99,sedentary,quiet,normal,calm,rested
173,36,63.07,50.32,97.87,0.213,11.54,36.68,4.18,29.97,30,0.99,moderate,quiet,normal,calm,rested
173,37,63.23,49.04,97.6,0.25,10.67,36.64,4.45,36.24,16,0.99,sedentary,quiet,normal,calm,rested
173,38,64.04,54.3,98.07,0.331,12.13,36.56,4.67,39.53,14,0.99,sedentary,quiet,normal,alert,rested
173,39,60.46,53.98,97.7,0.189,11.41,36.67,4.41,39.17,26,0.99,moderate,quiet,normal,calm,rested
173,40,66.29,52.45,97.99,0.261,11.1,36.61,4.82,36.37,16,0.99,sedentary,quiet,normal,alert,rested
173,41,66.81,48.81,97.77,0.232,11.53,36.52,4.73,37.85,14,0.99,sedentary,quiet,normal,alert,rested
173,42,68.97,56.41,97.65,0.193,10.4,36.62,4.9,40.53,13,0.99,sedentary,busy,normal,alert,rested
173,43,68.79,49.62,97.28,0.297,11.18,36.57,5.07,43.89,31,0.99,moderate,busy,normal,alert,rested
173,44,71.69,57.69,97.65,0.114,11.46,36.6,4.51,35.07,9,0.99,sedentary,quiet,normal,alert,rested
173,45,65.57,56.7,96.9,0.374,11.39,36.56,4.66,44.94,21,0.99,moderate,busy,normal,alert,rested
173,46,68.7,54.73,96.94,0.098,11.21,36.63,5.44,37.54,21,0.99,moderate,quiet,normal,alert,rested
173,47,71.35,54.27,97.76,0.213,10.92,36.55,4.75,38.97,22,0.99,moderate,quiet,normal,alert,rested
174,0,64.11,55.45,96.82,0.345,11.35,36.59,4.81,39.76,13,0.95,sedentary,quiet,normal,alert,rested
174,1,67.42,57.88,96.75,0.11,12.86,36.44,5.35,41.06,14,0.95,sedentary,busy,normal,alert,rested
174,2,69.64,55.08,97.42,0.144,11.9,36.55,4.73,32.72,20,0.95,moderate,quiet,normal,alert,rested
174,3,64.79,53.48,97.07,0.229,13.37,36.55,4.79,37.02,27,0.95,moderate,quiet,normal,alert,rested
174,4,62.87,52.18,98.4,0.342,10.89,36.49,4.61,34.93,24,0.95,moderate,quiet,normal,alert,rested
174,5,65.67,51.48,97.05,0.314,11.06,36.55,4.02,34.16,17,0.95,sedentary,quiet,normal,calm,rested
174,6,65.86,47.99,97.6,0.215,11.98,36.44,4.9,46.84,22,0.95,moderate,busy,normal,alert,rested
174,7,64.65,45.1,97.57,0.217,10.26,36.41,4.58,39.18,12,0.95,sedentary,quiet,normal,alert,rested
174,8,61.26,53.36,98.34,0.238,12.83,36.51,3.92,36.06,8,0.95,sedentary,quiet,normal,calm,rested
174,9,59.71,47.44,98.05,0.258,11.78,36.44,4.5,31.79,4,0.95,sedentary,quiet,normal,alert,rested
174,10,62.4,45.05,98.04,0.183,11.92,36.46,3.9,35.29,6,0.95,sedentary,quiet,normal,calm,rested
174,11,58.44,41.11,97.44,0.22,10.15,36.47,4.91,35.27,15,0.95,sedentary,quiet,normal,alert,rested
174,12,60.54,46.07,97.75,0.181,11.61,36.48,4.45,44.59,0,0.95,sedentary,busy,normal,calm,rested
174,13,60.31,39.11,97.89,0.233,11.93,36.51,4.41,37.62,0,0.95,sedentary,quiet,normal,calm,rested
174,14,59.18,41.43,97.71,0.103,11.16,36.48,4.76,34.55,1,0.95,sedentary,quiet,normal,alert,rested
174,15,54.78,43.04,97.69,0.266,9.46,36.54,4.05,37.22,0,0.95,sedentary,quiet,normal,calm,rested
174,16,59.48,46.55,97.05,0.25,10.35,36.52,4.83,41.29,0,0.95,sedentary,busy,normal,alert,rested
174,17,54.98,44.59,97.34,0.309,10.06,36.4,4.77,38.17,10,0.95,sedentary,quiet,normal,alert,rested
174,18,58.23,37.33,97.04,0.432,10.68,36.54,4.31,39.23,0,0.95,sedentary,quiet,normal,calm,rested
174,19,55.04,40.06,97.84,0.23,9.1,36.6,4.99,37.26,0,0.95,sedentary,quiet,normal,alert,rested
174,20,56.43,39.52,96.39,0.302,9.72,36.5,4.72,38.13,0,0.95,sedentary,quiet,normal,alert,rested
174,21,52.24,38.72,97.29,0.247,10.37,36.64,4.44,39.88,0,0.95,sedentary,quiet,normal,calm,rested
174,22,56.93,40.12,96.98,0.306,11.53,36.52,5.02,39.91,0,0.95,sedentary,quiet,normal,alert,rested
174,23,56.83,43.18,97.75,0.315,9.38,36.59,4.83,38.88,0,0.95,sedentary,quiet,normal,alert,rested
174,24,51.46,34.75,97.69,0.244,9.91,36.54,4.8,37.68,1,0.95,sedentary,quiet,normal,alert,rested
174,25,59.19,43.22,97.38,0.195,10.4,36.59,5.59,40.07,1,0.95,sedentary,busy,normal,alert,rested
174,26,55.37,42.31,97.44,0.205,10.75,36.61,4.52,38.0,0,0.95,sedentary,quiet,normal,alert,rested
174,27,56.84,41.04,97.28,0.189,10.29,36.63,5.06,38.59,0,0.95,sedentary,quiet,normal,alert,rested
174,28,56.94,42.24,97.87,0.275,9.85,36.57,4.21,36.71,10,0.95,sedentary,quiet,normal,calm,rested
174,29,56.37,41.93,97.85,0.312,10.37,36.51,4.66,37.53,0,0.95,sedentary,quiet,normal,alert,rested
174,30,58.86,40.77,97.93,0.108,10.44,36.63,4.46,39.89,13,0.95,sedentary,quiet,normal,calm,rested
174,31,59.6,45.95,97.45,0.338,10.48,36.58,4.18,38.56,9,0.95,sedentary,quiet,normal,calm,rested
174,32,62.43,44.13,97.67,0.131,11.7,36.64,4.78,31.11,0,0.95,sedentary,quiet,normal,alert,rested
174,33,60.29,47.69,97.87,0.095,11.38,36.56,4.26,36.9,22,0.95,moderate,quiet,normal,calm,rested
174,34,63.6,48.45,98.37,0.285,10.64,36.62,3.87,34.36,0,0.95,sedentary,quiet,normal,calm,rested
174,35,62.31,50.1,97.95,0.203,11.79,36.57,3.74,34.79,11,0.95,sedentary,quiet,normal,calm,rested
174,36,61.12,48.94,97.38,0.176,11.51,36.58,4.83,39.15,15,0.95,sedentary,quiet,normal,alert,rested
174,37,66.35,52.68,97.62,0.327,12.1,36.66,4.5,40.69,11,0.95,sedentary,busy,normal,calm,rested
174,38,66.67,53.6,97.69,0.206,12.21,36.68,4.99,37.78,25,0.95,moderate,quiet,normal,alert,rested
174,39,69.64,47.54,98.63,0.171,11.92,36.61,4.67,36.83,26,0.95,moderate,quiet,normal,alert,rested
174,40,63.83,54.18,97.57,0.312,12.38,36.62,5.2,34.48,6,0.95,sedentary,quiet,normal,alert,rested
174,41,64.08,48.37,97.54,0.123,12.1,36.57,4.75,37.36,27,0.95,moderate,quiet,normal,alert,rested
174,42,66.07,45.36,96.9,0.312,12.69,36.57,5.02,40.11,18,0.95,sedentary,busy,normal,alert,rested
174,43,64.16,52.99,96.3,0.152,11.15,36.62,5.32,33.38,16,0.95,sedentary,quiet,normal,alert,rested
174,44,68.49,51.25,97.26,0.231,11.09,36.66,4.76,39.29,26,0.95,moderate,quiet,normal,alert,rested
174,45,64.8,55.91,97.68,0.205,12.54,36.52,4.44,43.42,24,0.95,moderate,busy,normal,calm,rested
174,46,71.62,51.13,96.64,0.171,11.82,36.63,4.29,31.98,14,0.95,sedentary,quiet,normal,calm,rested
174,47,71.84,53.22,97.23,0.187,12.2,36.59,4.99,36.14,13,0.95,sedentary,quiet,normal,alert,rested
175,0,70.5,53.47,97.06,0.236,11.84,36.63,4.68,35.1,33,0.38,moderate,quiet,normal,alert,rested
175,1,67.23,56.04,97.09,0.216,11.32,36.58,5.19,46.69,11,0.38,sedentary,busy,normal,alert,rested
175,2,69.14,55.33,97.44,0.411,11.53,36.58,4.77,39.79,26,0.38,moderate,quiet,normal,alert,rested
175,3,70.07,57.19,97.33,0.268,12.89,36.59,4.46,42.77,16,0.38,sedentary,busy,normal,calm,rested
175,4,70.63,58.88,97.56,0.214,11.53,36.5,5.3,40.41,13,0.38,sedentary,busy,normal,alert,rested
175,5,68.22,53.12,96.92,0.171,11.38,36.5,4.86,38.32,13,0.38,sedentary,quiet,normal,alert,rested
175,6,65.09,54.78,96.85,0.292,12.26,36.53,4.69,39.27,12,0.38,sedentary,quiet,normal,alert,rested
175,7,65.76,51.69,97.17,0.301,11.23,36.54,4.98,40.26,31,0.38,moderate,busy,normal,alert,rested
175,8,65.79,50.35,97.27,0.426,12.42,36.56,5.1,40.51,12,0.38,sedentary,busy,normal,alert,rested
175,9,68.51,50.91,96.91,0.254,11.85,36.55,4.51,38.17,21,0.38,moderate,quiet,normal,alert,rested
175,10,63.67,53.33,98.06,0.201,11.3,36.44,4.56,41.56,10,0.38,sedentary,busy,normal,alert,rested
175,11,62.13,48.86,97.39,0.242,9.7,36.52,4.72,41.41,19,0.38,sedentary,busy,normal,alert,rested
175,12,59.97,46.51,97.97,0.155,10.01,36.52,3.99,41.31,9,0.38,sedentary,busy,normal,calm,rested
175,13,59.88,50.67,97.97,0.251,10.97,36.51,4.25,39.32,16,0.38,sedentary,quiet,normal,calm,rested
175,14,59.07,46.12,97.97,0.2,11.83,36.55,4.19,34.24,0,0.38,sedentary,quiet,normal,calm,rested
175,15,57.92,49.1,98.53,0.069,11.18,36.6,4.8,38.74,11,0.38,sedentary,quiet,normal,alert,rested
175,16,60.93,48.23,98.4,0.28,12.03,36.53,4.87,46.54,11,0.38,sedentary,busy,normal,alert,rested
175,17,60.26,44.88,98.59,0.213,11.21,36.57,4.61,40.6,3,0.38,sedentary,busy,normal,alert,rested
175,18,56.01,44.14,97.76,0.127,10.43,36.53,4.59,37.49,7,0.38,sedentary,quiet,normal,alert,rested
175,19,61.12,45.56,97.16,0.238,10.18,36.43,3.96,42.31,1,0.38,sedentary,busy,normal,calm,rested
175,20,62.08,38.69,97.09,0.226,10.06,36.52,4.51,35.48,0,0.38,sedentary,quiet,normal,alert,rested
175,21,53.52,39.04,96.74,0.198,10.33,36.48,5.18,38.37,0,0.38,sedentary,quiet,normal,alert,rested
175,22,55.84,42.54,97.1,0.368,10.18,36.54,4.14,45.77,4,0.38,sedentary,busy,normal,calm,rested
175,23,55.52,39.45,97.53,0.227,10.53,36.56,5.01,41.06,0,0.38,sedentary,busy,normal,alert,rested
175,24,55.43,43.18,96.72,0.435,9.57,36.58,4.9,44.96,0,0.38,sedentary,busy,normal,alert,rested
175,25,57.74,40.5,96.63,0.306,10.16,36.54,5.23,39.63,2,0.38,sedentary,quiet,normal,alert,rested
175,26,60.09,38.7,97.03,0.384,10.13,36.57,4.96,43.47,4,0.38,sedentary,busy,normal,alert,rested
175,27,54.95,41.31,97.18,0.279,9.29,36.51,4.52,37.06,2,0.38,sedentary,quiet,normal,alert,rested
175,28,57.01,37.67,97.2,0.309,10.12,36.51,4.58,39.03,0,0.38,sedentary,quiet,normal,alert,rested
175,29,61.16,41.14,96.69,0.287,9.23,36.66,5.37,45.19,0,0.38,sedentary,busy,normal,alert,rested
175,30,59.87,40.74,97.36,0.225,10.2,36.56,4.88,37.23,2,0.38,sedentary,quiet,normal,alert,rested
175,31,58.33,36.57,97.27,0.374,10.09,36.58,4.42,43.04,4,0.38,sedentary,busy,normal,calm,rested
175,32,55.21,41.79,97.41,0.294,9.45,36.58,4.3,42.16,0,0.38,sedentary,busy,normal,calm,rested
175,33,56.68,42.55,96.8,0.06,9.89,36.62,4.25,36.41,3,0.38,sedentary,quiet,normal,calm,rested
175,34,59.59,40.96,97.31,0.317,11.34,36.62,4.3,39.66,19,0.38,sedentary,quiet,normal,calm,rested
175,35,61.83,45.56,97.52,0.098,10.28,36.61,5.02,39.23,4,0.38,sedentary,quiet,normal,alert,rested
175,36,63.65,42.09,98.33,0.374,11.15,36.61,3.94,32.69,7,0.38,sedentary,quiet,normal,calm,rested
175,37,63.0,46.23,97.74,0.178,11.22,36.7,4.33,41.58,16,0.38,sedentary,busy,normal,calm,rested
175,38,65.51,50.01,98.5,0.265,10.83,36.69,3.94,36.08,21,0.38,moderate,quiet,normal,calm,rested
175,39,64.37,46.26,98.29,0.331,10.98,36.66,4.54,41.59,23,0.38,moderate,busy,normal,alert,rested
175,40,64.54,47.86,97.49,0.158,10.84,36.76,4.68,42.35,22,0.38,moderate,busy,normal,alert,rested
175,41,66.79,48.76,98.27,0.231,11.34,36.62,4.43,36.63,18,0.38,sedentary,quiet,normal,calm,rested
175,42,64.44,51.84,97.32,0.193,11.68,36.47,4.48,33.01,9,0.38,sedentary,quiet,normal,calm,rested
175,43,63.52,53.62,97.73,0.182,11.9,36.61,4.89,35.09,20,0.38,moderate,quiet,normal,alert,rested
175,44,64.41,51.07,97.14,0.38,11.86,36.6,4.87,38.64,18,0.38,sedentary,quiet,normal,alert,rested
175,45,66.2,53.84,97.44,0.396,12.0,36.57,4.66,36.7,18,0.38,sedentary,quiet,normal,alert,rested
175,46,68.6,52.42,97.27,0.32,11.85,36.55,5.05,37.46,20,0.38,sedentary,quiet,normal,alert,rested
175,47,66.91,53.07,97.58,0.284,12.39,36.59,5.14,38.56,22,0.38,moderate,quiet,normal,alert,rested
176,0,64.33,53.83,96.88,0.34,11.67,36.61,4.76,39.77,10,0.91,sedentary,quiet,normal,alert,rested
176,1,63.82,52.35,97.42,0.271,11.38,36.5,4.77,37.89,21,0.91,moderate,quiet,normal,alert,rested
176,2,71.47,51.63,97.59,0.209,12.13,36.67,4.65,36.23,13,0.91,sedentary,quiet,normal,alert,rested
176,3,66.17,51.33,97.77,0.343,11.74,36.63,5.1,29.4,26,0.91,moderate,quiet,normal,alert,rested
176,4,65.85,50.97,97.52,0.257,11.04,36.52,4.82,34.32,24,0.91,moderate,quiet,normal,alert,rested
176,5,71.48,56.19,97.52,0.168,12.16,36.49,5.05,41.19,23,0.91,moderate,busy,normal,alert,rested
176,6,69.34,49.98,96.58,0.413,12.1,36.58,5.24,37.09,21,0.91,moderate,quiet,normal,alert,rested
176,7,65.35,56.05,97.91,0.308,11.57,36.58,5.14,40.12,24,0.91,moderate,busy,normal,alert,rested
176,8,65.72,52.53,96.81,0.194,12.11,36.65,5.05,40.62,18,0.91,sedentary,busy,normal,alert,rested
176,9,67.74,53.49,97.85,0.33,12.59,36.57,4.8,47.05,20,0.91,sedentary,busy,normal,alert,rested
176,10,67.74,56.26,96.94,0.36,12.83,36.5,4.69,38.68,23,0.91,moderate,quiet,normal,alert,rested
176,11,65.39,44.94,96.92,0.257,12.26,36.57,4.92,40.2,31,0.91,moderate,busy,normal,alert,rested
176,12,69.33,50.45,97.21,0.263,11.18,36.59,4.68,37.97,16,0.91,sedentary,quiet,normal,alert,rested
176,13,66.73,52.06,97.61,0.133,11.14,36.5,4.92,43.55,16,0.91,sedentary,busy,normal,alert,rested
176,14,64.37,51.92,97.73,0.415,11.67,36.48,4.82,39.77,14,0.91,sedentary,quiet,normal,alert,rested
176,15,62.6,54.8,97.06,0.273,11.82,36.55,4.68,36.24,0,0.91,sedentary,quiet,normal,alert,rested
176,16,64.58,47.46,97.4,0.291,11.58,36.49,4.16,38.23,7,0.91,sedentary,quiet,normal,calm,rested
176,17,65.1,51.41,97.67,0.261,10.53,36.46,4.81,39.56,14,0.91,sedentary,quiet,normal,alert,rested
